기간	자치구	동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상+
2020	양천구	신정4동	여자	17,194	411	470	492	683	1,189	1,556	1,168	1,352	1,199	1,438	1,407	1,412	1,431	1,076	827	554	310	156	50	15	3
2020	강서구	소계	계	579,138	19,060	22,674	21,347	24,564	34,599	52,157	49,505	50,802	44,750	46,066	42,346	43,687	43,128	30,562	22,459	15,115	9,363	4,676	1,830	404	49
2020	강서구	소계	남자	279,976	9,792	11,541	10,963	12,501	16,469	24,072	24,716	26,139	22,461	23,057	20,462	20,504	20,039	14,222	10,743	6,850	3,520	1,413	404	97	13
2020	강서구	소계	여자	299,163	9,268	11,133	10,384	12,063	18,130	28,085	24,790	24,663	22,289	23,009	21,884	23,183	23,090	16,340	11,716	8,265	5,843	3,263	1,426	307	37
2020	강서구	염창동	계	41,806	1,815	2,441	2,364	2,226	2,407	3,138	3,435	3,922	3,803	3,889	3,157	2,783	2,434	1,571	1,047	635	440	218	68	16	1
2020	강서구	염창동	남자	20,374	944	1,251	1,209	1,152	1,202	1,378	1,592	1,900	1,837	1,943	1,585	1,331	1,218	779	505	294	170	67	16	4	-
2020	강서구	염창동	여자	21,432	871	1,190	1,155	1,074	1,205	1,760	1,843	2,022	1,967	1,946	1,572	1,452	1,216	792	542	341	270	151	52	13	1
2020	강서구	등촌1동	계	23,578	794	584	556	857	1,469	3,279	3,299	2,492	1,606	1,646	1,542	1,456	1,316	825	630	458	391	252	104	23	4
2020	강서구	등촌1동	남자	11,103	417	295	337	479	618	1,314	1,489	1,303	821	791	751	701	626	394	302	184	151	86	34	12	2
2020	강서구	등촌1동	여자	12,476	377	290	219	378	852	1,965	1,810	1,189	785	855	792	755	690	431	329	275	240	166	70	11	2
2020	강서구	등촌2동	계	21,239	668	760	700	1,000	1,347	1,998	1,769	1,821	1,471	1,610	1,703	1,772	1,644	1,157	806	488	283	162	65	18	1
2020	강서구	등촌2동	남자	10,456	346	398	380	567	705	998	879	922	738	767	802	817	776	545	424	220	113	47	13	4	-
2020	강서구	등촌2동	여자	10,783	322	363	320	433	642	1,000	891	900	733	844	902	955	868	613	382	268	170	116	52	14	1
2020	강서구	등촌3동	계	31,603	874	908	885	1,325	1,938	2,317	2,344	2,288	1,845	2,160	2,516	2,998	3,011	2,038	1,400	1,089	871	519	229	48	6
2020	강서구	등촌3동	남자	15,028	441	467	454	707	1,013	1,178	1,177	1,190	927	980	1,142	1,381	1,421	953	662	434	274	156	63	10	3
2020	강서구	등촌3동	여자	16,575	433	441	431	619	925	1,139	1,168	1,098	918	1,181	1,374	1,617	1,590	1,086	738	655	597	363	166	38	3
2020	강서구	화곡본동	계	34,607	1,101	1,317	1,174	1,375	2,229	3,592	3,148	3,328	2,815	2,799	2,455	2,396	2,356	1,715	1,209	842	431	215	85	31	2
2020	강서구	화곡본동	남자	16,888	569	656	634	736	1,055	1,698	1,653	1,809	1,408	1,449	1,166	1,083	1,031	743	562	377	175	67	18	4	1
2020	강서구	화곡본동	여자	17,720	533	661	540	639	1,175	1,894	1,495	1,519	1,407	1,350	1,289	1,313	1,325	973	647	465	256	148	67	27	1
2020	강서구	화곡2동	계	18,537	577	753	715	808	1,076	1,511	1,393	1,693	1,489	1,627	1,426	1,408	1,374	1,000	770	515	257	101	45	5	-
2020	강서구	화곡2동	남자	9,020	287	394	356	405	546	755	736	872	757	814	681	636	582	455	354	249	109	29	8	1	-
2020	강서구	화곡2동	여자	9,517	290	359	359	403	530	757	657	821	733	813	745	772	792	545	416	266	148	72	37	4	-
2020	강서구	화곡3동	계	21,915	632	753	728	949	1,365	1,872	1,615	1,674	1,559	1,662	1,631	1,734	1,969	1,410	1,037	695	366	181	72	13	4
2020	강서구	화곡3동	남자	10,524	322	407	382	471	658	881	811	824	760	787	766	818	912	663	512	352	131	54	17	3	1
2020	강서구	화곡3동	여자	11,391	310	347	346	478	707	991	805	850	800	876	865	916	1,057	748	525	344	235	127	56	11	3
2020	강서구	화곡4동	계	21,166	597	641	629	794	1,249	1,729	1,652	1,845	1,594	1,665	1,680	1,764	1,760	1,308	978	643	389	178	67	9	1
2020	강서구	화곡4동	남자	10,362	314	331	325	410	652	901	851	966	842	818	775	854	754	593	453	297	143	69	14	4	-
2020	강서구	화곡4동	여자	10,805	283	310	305	384	597	828	801	879	752	847	905	910	1,006	715	525	347	246	109	53	6	1
2020	강서구	화곡6동	계	24,575	671	676	753	972	1,591	2,531	2,126	1,995	1,756	1,893	1,910	2,038	2,039	1,431	963	623	352	173	69	15	2
2020	강서구	화곡6동	남자	12,049	336	343	422	536	781	1,206	1,068	1,060	901	933	908	952	971	670	460	312	128	50	12	3	-
2020	강서구	화곡6동	여자	12,526	335	333	331	436	810	1,325	1,058	935	855	960	1,003	1,087	1,068	761	504	311	224	124	57	12	2
2020	강서구	화곡8동	계	25,260	730	762	752	937	1,512	2,356	2,154	2,262	1,983	1,996	1,845	1,945	1,955	1,460	1,200	797	392	154	60	12	1
2020	강서구	화곡8동	남자	12,157	366	377	388	469	755	1,145	1,127	1,173	1,013	997	837	847	867	622	569	381	158	53	14	4	-
2020	강서구	화곡8동	여자	13,104	364	386	364	468	758	1,212	1,027	1,089	970	999	1,008	1,099	1,088	838	632	416	234	101	47	9	1
2020	강서구	가양1동	계	33,688	899	929	848	1,111	2,591	5,689	4,743	3,399	2,320	2,232	2,106	2,103	1,964	1,052	710	444	308	161	64	17	3
2020	강서구	가양1동	남자	15,643	478	484	458	543	853	2,023	2,376	1,773	1,197	1,160	1,020	989	990	554	351	216	118	45	16	6	-
2020	강서구	가양1동	여자	18,045	422	446	390	568	1,738	3,666	2,367	1,626	1,123	1,073	1,086	1,115	974	499	359	229	191	116	48	11	3
2020	강서구	가양2동	계	14,603	288	257	191	309	632	1,145	1,384	1,102	732	713	860	1,468	1,801	1,350	886	621	473	266	106	21	3
2020	강서구	가양2동	남자	6,914	150	120	96	175	299	503	698	590	375	362	395	681	896	663	426	251	149	64	21	4	2
2020	강서구	가양2동	여자	7,690	138	138	96	134	334	642	686	512	358	352	466	787	905	687	461	370	324	203	85	18	1
2020	강서구	가양3동	계	15,597	521	260	226	407	695	1,203	1,720	1,455	978	951	1,032	1,282	1,439	1,179	873	646	421	202	91	19	2
2020	강서구	가양3동	남자	7,313	283	134	119	201	360	553	819	793	524	487	502	576	643	497	368	244	127	65	16	4	1
2020	강서구	가양3동	여자	8,285	238	126	107	206	335	650	901	663	454	464	530	706	796	682	505	403	294	137	76	15	1
2020	강서구	발산1동	계	37,555	1,304	2,344	2,441	2,637	2,474	2,158	1,793	2,758	3,427	3,902	3,062	2,566	2,248	1,517	1,246	815	486	254	97	26	4
2020	강서구	발산1동	남자	17,863	667	1,214	1,208	1,233	1,236	1,049	852	1,302	1,612	1,880	1,509	1,205	1,006	660	584	367	188	77	14	7	-
2020	강서구	발산1동	여자	19,692	637	1,130	1,234	1,404	1,239	1,109	941	1,456	1,815	2,022	1,554	1,361	1,242	858	663	449	298	178	84	20	4
2020	강서구	공항동	계	26,701	1,319	1,368	827	909	1,570	2,283	2,299	2,827	2,172	1,990	1,800	1,954	1,819	1,249	948	677	402	202	72	15	5
2020	강서구	공항동	남자	13,547	677	712	406	485	777	1,151	1,196	1,481	1,195	1,052	936	955	884	604	459	326	174	67	10	2	2
2020	강서구	공항동	여자	13,155	642	656	422	424	793	1,132	1,103	1,346	977	938	864	999	935	645	490	351	229	135	62	13	3
2020	강서구	방화1동	계	44,417	1,811	2,709	2,197	2,068	2,341	3,050	2,911	3,789	3,988	3,763	3,121	3,366	3,173	2,271	1,649	1,056	695	311	124	26	1
2020	강서구	방화1동	남자	21,697	912	1,343	1,088	1,049	1,160	1,446	1,400	1,885	1,974	1,986	1,541	1,604	1,513	1,104	817	486	265	97	31	3	-
2020	강서구	방화1동	여자	22,720	899	1,366	1,109	1,020	1,181	1,604	1,511	1,905	2,014	1,778	1,580	1,763	1,661	1,168	832	570	431	215	94	23	1
2020	강서구	방화2동	계	22,895	578	657	665	833	1,337	2,049	1,858	1,673	1,488	1,674	1,706	1,925	2,017	1,480	1,147	876	563	271	87	15	2
2020	강서구	방화2동	남자	11,316	310	333	357	436	638	984	980	908	801	890	875	920	969	703	523	376	214	77	20	6	-
2020	강서구	방화2동	여자	11,580	269	324	308	397	699	1,065	878	765	688	784	831	1,005	1,048	778	625	500	349	194	67	9	2
2020	강서구	방화3동	계	23,628	720	754	789	792	1,079	1,595	1,741	2,034	1,754	1,760	1,739	1,924	2,182	1,598	1,186	901	598	311	137	33	5
2020	강서구	방화3동	남자	11,448	378	377	399	419	571	800	852	1,088	879	914	832	915	992	759	552	379	211	93	29	12	1
2020	강서구	방화3동	여자	12,180	342	377	390	374	508	795	889	946	876	846	907	1,009	1,190	839	634	522	387	219	109	21	5
2020	강서구	화곡1동	계	52,145	1,692	1,291	1,131	1,496	3,128	5,968	5,738	5,070	3,858	3,631	3,583	3,858	3,929	2,882	2,255	1,402	782	321	107	26	2
2020	강서구	화곡1동	남자	25,368	850	662	570	743	1,372	2,797	2,988	2,741	2,056	1,844	1,669	1,804	1,745	1,289	1,122	675	322	90	25	7	1
2020	강서구	화곡1동	여자	26,777	842	629	561	753	1,757	3,171	2,750	2,329	1,802	1,787	1,914	2,054	2,185	1,593	1,133	727	460	231	82	19	2
2020	강서구	우장산동	계	43,626	1,474	2,514	2,781	2,765	2,574	2,700	2,387	3,381	4,117	4,507	3,477	2,951	2,704	2,073	1,522	897	467	228	85	22	4
2020	강서구	우장산동	남자	20,910	749	1,248	1,380	1,289	1,223	1,316	1,175	1,564	1,849	2,208	1,774	1,439	1,248	977	744	437	204	65	20	3	1
2020	강서구	우장산동	여자	22,716	725	1,266	1,401	1,476	1,352	1,384	1,212	1,817	2,269	2,299	1,703	1,512	1,456	1,096	779	460	263	163	66	19	3
2020	구로구	소계	계	400,915	13,629	15,694	14,638	16,138	23,652	31,640	30,310	33,112	30,635	32,340	31,060	31,481	30,783	23,043	17,936	12,725	7,526	3,230	1,075	246	26
2020	구로구	소계	남자	197,916	7,018	7,950	7,491	8,402	11,594	15,580	15,241	17,063	15,741	16,563	15,337	15,395	14,569	10,795	8,669	5,929	3,178	1,089	254	58	4
2020	구로구	소계	여자	202,999	6,611	7,745	7,147	7,736	12,058	16,060	15,069	16,049	14,894	15,777	15,723	16,086	16,214	12,248	9,268	6,796	4,348	2,141	822	188	22
2020	구로구	신도림동	계	36,295	1,688	2,019	1,873	1,705	2,095	2,297	2,800	3,520	3,342	3,193	2,640	2,485	2,249	1,711	1,185	734	467	206	68	20	4
2020	구로구	신도림동	남자	17,730	884	975	975	865	1,022	1,109	1,289	1,715	1,638	1,577	1,295	1,234	1,085	806	634	356	194	66	11	5	1
2020	구로구	신도림동	여자	18,565	805	1,044	898	840	1,073	1,188	1,512	1,805	1,704	1,616	1,345	1,252	1,164	905	552	378	274	140	57	15	3
2020	구로구	구로1동	계	21,268	912	1,063	1,055	948	1,247	1,615	1,828	2,085	1,866	1,790	1,505	1,499	1,520	986	576	368	219	126	49	13	1
2020	구로구	구로1동	남자	10,462	473	555	551	513	608	760	914	1,053	905	922	718	708	678	493	309	162	81	45	12	5	1
2020	구로구	구로1동	여자	10,806	439	508	505	435	640	855	914	1,032	961	868	787	792	842	494	268	206	138	81	37	8	1
2020	구로구	구로3동	계	23,729	666	783	729	737	1,364	2,809	2,639	2,434	2,046	1,968	1,518	1,452	1,399	1,080	892	605	383	176	50	4	1
2020	구로구	구로3동	남자	12,070	353	408	361	384	598	1,422	1,434	1,318	1,118	1,098	804	732	641	473	428	274	151	57	18	1	-
2020	구로구	구로3동	여자	11,659	313	375	368	353	766	1,388	1,205	1,116	928	870	715	720	758	607	464	331	232	119	32	3	1
2020	구로구	구로4동	계	20,226	464	437	511	689	1,091	1,740	1,516	1,470	1,368	1,628	1,680	1,785	1,684	1,309	1,153	881	563	195	57	9	-
2020	구로구	구로4동	남자	9,819	235	227	248	356	548	808	761	776	716	816	858	873	769	587	554	365	239	69	14	5	-
2020	구로구	구로4동	여자	10,408	229	210	263	333	543	933	756	695	652	812	823	912	916	722	599	516	324	127	44	5	-
2020	구로구	구로5동	계	29,322	1,039	914	735	935	1,927	3,125	2,827	2,683	2,021	2,130	2,220	2,301	2,103	1,510	1,201	843	499	232	66	14	1
2020	구로구	구로5동	남자	14,179	542	457	373	479	801	1,403	1,357	1,380	1,044	1,085	1,084	1,161	1,008	730	569	395	219	78	15	3	-
2020	구로구	구로5동	여자	15,143	498	457	362	456	1,126	1,723	1,470	1,303	977	1,045	1,136	1,140	1,096	780	632	448	280	155	51	11	1
2020	구로구	고척1동	계	23,207	621	772	910	1,133	1,602	1,701	1,405	1,520	1,578	1,988	1,997	1,981	1,929	1,489	1,117	778	428	177	68	17	1
2020	구로구	고척1동	남자	11,592	340	385	452	609	841	888	728	795	795	1,010	961	972	952	702	556	360	169	57	18	4	1
2020	구로구	고척1동	여자	11,615	281	387	458	524	761	813	677	725	783	978	1,036	1,009	978	787	561	419	259	120	50	13	1
2020	구로구	고척2동	계	27,606	768	1,166	1,066	1,276	1,773	1,898	1,518	1,906	2,028	2,376	2,482	2,324	2,216	1,608	1,299	967	599	241	81	17	3
2020	구로구	고척2동	남자	13,664	372	582	563	657	909	980	774	953	1,009	1,212	1,225	1,146	1,099	759	607	449	259	89	19	6	-
2020	구로구	고척2동	여자	13,942	396	584	504	620	864	919	744	953	1,019	1,164	1,257	1,178	1,118	849	692	518	340	152	62	12	3
2020	구로구	개봉2동	계	31,842	1,159	1,212	1,105	1,308	1,764	2,109	2,126	2,605	2,454	2,443	2,361	2,560	2,731	2,174	1,699	1,074	588	259	95	18	3
2020	구로구	개봉2동	남자	15,556	591	633	547	664	886	1,079	1,040	1,328	1,286	1,224	1,115	1,175	1,236	1,015	818	538	272	82	25	7	-
2020	구로구	개봉2동	여자	16,286	568	579	558	645	879	1,030	1,087	1,278	1,168	1,220	1,246	1,385	1,496	1,159	881	536	316	177	70	11	3
2020	구로구	개봉3동	계	20,980	596	718	696	818	1,236	1,433	1,377	1,581	1,533	1,679	1,723	1,771	1,889	1,467	1,031	709	452	200	56	17	3
2020	구로구	개봉3동	남자	10,259	306	344	363	432	627	747	718	808	790	844	821	814	857	689	506	325	187	66	14	4	1
2020	구로구	개봉3동	여자	10,722	290	374	333	387	609	686	659	773	743	835	902	957	1,032	778	525	385	266	134	42	13	3
2020	구로구	오류1동	계	22,328	711	581	529	733	1,451	2,487	2,359	2,005	1,558	1,557	1,469	1,544	1,635	1,248	1,000	752	476	161	64	13	1
2020	구로구	오류1동	남자	10,943	374	274	271	377	607	1,153	1,201	1,060	817	817	733	758	783	596	494	361	193	64	12	1	-
2020	구로구	오류1동	여자	11,385	337	307	258	356	844	1,334	1,159	945	741	740	736	786	853	652	506	391	284	97	52	12	1
2020	구로구	수궁동	계	24,026	706	863	934	1,152	1,436	1,668	1,592	1,807	1,865	1,988	1,936	1,999	2,007	1,464	1,083	832	422	194	65	16	2
2020	구로구	수궁동	남자	11,895	357	448	520	637	757	853	803	946	928	989	941	931	959	675	515	390	176	56	15	3	1
2020	구로구	수궁동	여자	12,131	349	415	415	515	679	815	789	861	937	999	996	1,068	1,048	789	568	442	246	139	50	14	1
2020	구로구	가리봉동	계	8,877	130	132	131	186	519	866	665	540	476	703	869	957	900	614	487	330	226	104	33	12	2
2020	구로구	가리봉동	남자	4,775	71	72	75	96	236	497	374	323	272	378	524	547	498	317	235	148	80	25	6	5	-
2020	구로구	가리봉동	여자	4,102	59	60	57	91	284	369	291	217	204	326	345	410	402	298	252	182	146	79	28	7	2
2020	구로구	구로2동	계	24,390	419	562	633	850	1,391	1,890	1,465	1,466	1,462	2,109	2,316	2,342	2,217	1,654	1,418	1,174	663	251	89	20	2
2020	구로구	구로2동	남자	12,316	229	277	336	451	718	986	794	820	812	1,078	1,208	1,212	1,065	783	603	554	282	89	19	6	-
2020	구로구	구로2동	여자	12,074	190	286	297	399	673	905	671	647	650	1,031	1,108	1,130	1,152	871	816	621	382	162	71	15	2
2020	구로구	개봉1동	계	33,210	1,073	1,128	1,079	1,408	2,017	2,420	2,327	2,472	2,352	2,545	2,731	2,925	2,789	2,096	1,613	1,165	673	284	91	24	2
2020	구로구	개봉1동	남자	16,598	540	547	543	717	1,052	1,238	1,201	1,294	1,227	1,320	1,334	1,464	1,358	991	798	553	304	98	21	3	1
2020	구로구	개봉1동	여자	16,612	533	581	536	691	966	1,182	1,127	1,179	1,125	1,225	1,397	1,462	1,431	1,105	816	612	369	186	70	22	2
2020	구로구	오류2동	계	38,364	1,235	2,330	1,990	1,798	2,048	2,581	2,227	2,995	3,162	3,333	2,721	2,746	2,610	2,092	1,758	1,336	799	358	222	26	1
2020	구로구	오류2동	남자	18,580	617	1,208	1,001	925	1,048	1,203	1,088	1,472	1,566	1,721	1,310	1,304	1,174	934	819	611	362	130	89	3	-
2020	구로구	오류2동	여자	19,784	618	1,122	989	873	1,001	1,379	1,139	1,524	1,596	1,612	1,411	1,442	1,436	1,158	939	726	437	228	133	24	1
2020	구로구	항동	계	16,693	1,447	1,018	757	465	853	1,003	1,703	2,027	1,577	915	968	813	1,001	546	655	180	403	70	287	9	1
2020	구로구	항동	남자	8,272	738	560	358	244	429	457	798	1,026	855	475	459	367	473	249	349	92	187	21	139	2	-
2020	구로구	항동	여자	8,421	709	459	400	221	424	546	905	1,001	722	440	509	447	528	297	306	89	216	49	149	8	1
2020	금천구	소계	계	228,342	6,195	6,927	6,742	8,431	14,499	21,988	18,120	17,093	15,132	17,705	19,348	20,449	18,590	13,045	9,964	7,354	4,158	1,849	598	138	23
2020	금천구	소계	남자	115,594	3,192	3,528	3,423	4,270	7,119	11,460	10,065	9,409	8,044	9,096	9,633	10,241	9,230	6,268	4,720	3,372	1,735	626	128	38	5
2020	금천구	소계	여자	112,748	3,004	3,399	3,320	4,161	7,381	10,528	8,056	7,684	7,088	8,609	9,716	10,209	9,360	6,777	5,244	3,982	2,424	1,223	470	100	19
2020	금천구	가산동	계	21,564	424	327	300	421	1,690	4,196	3,052	2,016	1,303	1,313	1,360	1,474	1,354	854	684	426	228	107	32	8	1
2020	금천구	가산동	남자	11,807	212	157	150	213	656	2,144	1,871	1,271	819	799	795	824	744	449	351	210	107	31	6	3	-
2020	금천구	가산동	여자	9,757	212	170	150	208	1,034	2,052	1,181	745	485	515	565	650	610	405	333	217	121	76	26	5	1
2020	금천구	독산1동	계	41,322	1,685	1,585	1,092	1,230	2,578	4,673	4,281	4,023	3,101	2,948	2,956	3,111	2,751	1,858	1,398	1,087	602	265	80	19	5
2020	금천구	독산1동	남자	21,291	853	827	534	626	1,219	2,450	2,392	2,231	1,712	1,572	1,472	1,577	1,395	925	628	489	270	99	19	5	1
2020	금천구	독산1동	여자	20,031	832	758	559	604	1,359	2,223	1,889	1,792	1,389	1,376	1,484	1,534	1,356	934	770	599	332	166	61	14	4
2020	금천구	독산2동	계	18,919	432	515	551	729	1,191	1,619	1,252	1,252	1,139	1,518	1,891	1,925	1,703	1,183	889	604	315	149	50	16	2
2020	금천구	독산2동	남자	9,612	226	249	301	382	642	849	681	672	600	755	930	996	835	579	434	293	122	55	12	4	-
2020	금천구	독산2동	여자	9,307	206	266	251	348	549	770	571	580	540	763	961	929	868	604	455	311	193	94	38	13	2
2020	금천구	독산3동	계	24,334	514	571	590	855	1,540	2,311	1,872	1,661	1,458	1,877	2,300	2,460	2,205	1,504	1,105	782	446	197	77	13	2
2020	금천구	독산3동	남자	12,236	281	302	289	431	739	1,196	1,038	928	789	936	1,108	1,240	1,077	713	522	376	187	68	16	3	1
2020	금천구	독산3동	여자	12,098	233	269	301	424	801	1,115	834	733	669	942	1,192	1,220	1,129	791	583	406	259	130	61	10	1
2020	금천구	독산4동	계	15,475	320	366	457	575	1,004	1,304	1,028	967	939	1,225	1,550	1,675	1,383	1,005	737	523	265	114	35	7	2
2020	금천구	독산4동	남자	7,794	174	189	219	297	494	676	568	531	478	595	804	840	698	475	352	245	117	36	8	2	-
2020	금천구	독산4동	여자	7,681	146	177	238	278	510	628	460	436	461	630	747	835	685	530	386	278	149	78	27	5	2
2020	금천구	시흥1동	계	33,428	930	1,048	1,040	1,338	2,065	2,940	2,399	2,419	2,330	2,679	2,870	3,013	2,677	1,924	1,533	1,165	626	300	112	21	2
2020	금천구	시흥1동	남자	16,701	485	532	563	708	1,060	1,513	1,271	1,297	1,203	1,342	1,405	1,479	1,293	918	709	536	255	102	25	8	1
2020	금천구	시흥1동	여자	16,727	445	516	478	630	1,005	1,427	1,128	1,123	1,127	1,337	1,465	1,534	1,385	1,007	824	630	371	199	87	13	1
2020	금천구	시흥2동	계	21,884	653	998	1,093	1,112	1,298	1,258	1,103	1,452	1,641	1,911	1,879	1,906	1,858	1,251	986	734	469	193	68	22	4
2020	금천구	시흥2동	남자	10,592	347	486	534	547	666	658	566	689	792	945	886	917	890	616	466	325	188	61	11	5	1
2020	금천구	시흥2동	여자	11,292	306	513	559	565	632	600	537	763	850	966	993	990	968	635	521	409	281	132	57	17	4
2020	금천구	시흥3동	계	11,070	266	326	311	416	693	767	724	736	657	897	951	1,062	1,075	794	550	457	247	103	35	7	1
2020	금천구	시흥3동	남자	5,534	134	165	150	210	368	412	400	399	352	454	479	491	514	379	278	204	105	38	5	2	-
2020	금천구	시흥3동	여자	5,536	132	161	161	206	325	355	324	337	305	444	472	572	561	415	272	253	143	65	31	5	1
2020	금천구	시흥4동	계	20,727	523	659	710	863	1,243	1,534	1,300	1,352	1,346	1,652	1,859	2,014	1,892	1,366	1,023	728	418	183	51	12	2
2020	금천구	시흥4동	남자	10,278	256	344	367	424	637	814	688	722	664	836	893	961	940	650	505	327	175	59	15	4	1
2020	금천구	시흥4동	여자	10,449	267	315	343	439	606	720	613	630	682	816	966	1,054	952	717	518	402	243	124	36	8	2
2020	금천구	시흥5동	계	19,622	451	535	600	893	1,200	1,389	1,113	1,217	1,220	1,685	1,735	1,812	1,695	1,308	1,061	849	544	240	60	17	4
2020	금천구	시흥5동	남자	9,751	225	279	317	434	639	750	593	670	637	864	862	918	846	567	477	370	210	79	13	4	1
2020	금천구	시흥5동	여자	9,871	226	256	283	460	561	640	520	547	584	822	873	894	849	741	584	480	334	161	47	13	3
2020	영등포구	소계	계	366,258	12,830	12,782	11,277	13,175	21,672	35,862	34,427	32,554	26,837	28,001	27,414	27,448	25,687	18,601	14,713	11,148	7,188	3,297	1,063	259	29
2020	영등포구	소계	남자	181,332	6,534	6,491	5,898	6,921	10,165	17,021	17,487	16,998	13,782	14,376	13,825	13,857	12,569	8,932	6,949	4,999	3,043	1,144	281	62	4
2020	영등포구	소계	여자	184,926	6,297	6,291	5,380	6,254	11,507	18,841	16,940	15,556	13,055	13,626	13,589	13,591	13,119	9,669	7,764	6,149	4,145	2,154	782	197	26
2020	영등포구	여의동	계	33,223	1,286	1,713	1,505	1,394	1,667	2,227	2,378	2,883	2,704	2,668	2,511	2,410	2,229	1,656	1,398	1,122	861	450	127	36	3
2020	영등포구	여의동	남자	15,641	633	862	750	698	787	1,023	1,066	1,322	1,251	1,290	1,226	1,146	1,043	784	649	491	384	180	48	10	1
2020	영등포구	여의동	여자	17,582	653	851	755	696	881	1,204	1,312	1,561	1,453	1,378	1,286	1,264	1,186	872	749	631	477	270	79	26	2
2020	영등포구	당산1동	계	20,502	694	516	438	600	1,236	2,297	2,308	1,887	1,457	1,467	1,482	1,513	1,462	1,089	794	599	412	187	55	13	3
2020	영등포구	당산1동	남자	10,050	367	243	223	299	536	1,073	1,182	1,018	758	756	747	737	704	509	380	260	180	68	14	2	-
2020	영등포구	당산1동	여자	10,453	327	274	215	301	700	1,225	1,126	869	700	711	735	777	758	580	414	339	233	119	42	11	3
2020	영등포구	당산2동	계	36,146	1,375	1,373	1,142	1,149	2,375	4,853	4,330	3,590	2,648	2,403	2,280	2,318	2,052	1,447	1,091	773	537	289	95	24	5
2020	영등포구	당산2동	남자	16,979	700	692	593	554	990	2,001	2,048	1,763	1,319	1,192	1,047	1,146	995	705	537	338	234	93	28	8	1
2020	영등포구	당산2동	여자	19,168	675	682	549	596	1,385	2,852	2,282	1,827	1,330	1,212	1,233	1,172	1,058	743	555	435	303	197	67	17	4
2020	영등포구	양평1동	계	17,407	748	551	475	569	905	1,822	2,294	2,034	1,492	1,286	1,076	972	913	734	581	473	297	124	50	15	2
2020	영등포구	양평1동	남자	8,633	408	295	238	290	412	794	1,172	1,102	763	708	577	464	434	329	266	214	112	45	13	3	-
2020	영등포구	양평1동	여자	8,775	340	256	237	279	494	1,028	1,123	932	729	578	499	508	480	406	315	259	186	79	38	12	2
2020	영등포구	양평2동	계	22,168	954	782	715	936	1,395	2,260	2,742	2,329	1,669	1,706	1,608	1,422	1,283	786	626	436	305	153	54	11	1
2020	영등포구	양평2동	남자	11,020	482	401	379	490	647	1,030	1,374	1,243	854	852	845	725	672	368	292	176	130	49	13	3	-
2020	영등포구	양평2동	여자	11,148	472	382	337	446	749	1,231	1,368	1,087	815	854	763	698	611	418	334	260	175	104	41	8	1
2020	영등포구	신길1동	계	17,099	313	336	360	567	1,100	2,243	1,708	1,239	1,103	1,291	1,211	1,290	1,260	916	813	667	417	197	54	15	4
2020	영등포구	신길1동	남자	8,668	145	178	179	302	461	1,193	982	712	600	688	646	648	596	442	353	285	172	74	14	2	-
2020	영등포구	신길1동	여자	8,432	169	158	181	265	639	1,050	726	527	503	604	565	642	664	474	460	383	246	123	41	13	4
2020	영등포구	신길3동	계	16,844	612	617	541	646	934	1,250	1,208	1,334	1,187	1,337	1,439	1,463	1,375	988	747	611	334	159	54	11	1
2020	영등포구	신길3동	남자	8,301	322	314	283	334	482	594	626	690	624	673	707	730	640	486	349	259	125	52	12	2	-
2020	영등포구	신길3동	여자	8,543	290	304	259	313	452	656	582	645	564	664	732	733	735	502	398	352	209	107	43	9	1
2020	영등포구	신길4동	계	10,327	272	297	354	381	645	772	681	744	703	823	861	944	960	616	505	373	243	107	38	10	2
2020	영등포구	신길4동	남자	5,138	137	140	193	204	333	413	352	402	371	411	447	450	477	297	220	153	96	37	6	4	1
2020	영등포구	신길4동	여자	5,189	135	158	162	177	312	360	329	342	333	413	415	494	483	319	286	220	148	70	32	6	1
2020	영등포구	신길5동	계	9,798	293	339	328	382	581	710	582	734	686	749	855	877	864	652	486	344	216	84	35	5	1
2020	영등포구	신길5동	남자	4,754	152	164	166	190	288	363	303	396	352	376	404	425	390	293	235	153	79	25	6	-	-
2020	영등포구	신길5동	여자	5,044	142	175	162	192	293	347	279	338	335	374	452	452	474	359	252	191	137	59	29	5	1
2020	영등포구	신길6동	계	17,724	516	543	482	671	1,164	1,854	1,522	1,395	1,169	1,292	1,383	1,378	1,384	1,047	782	546	378	161	49	11	1
2020	영등포구	신길6동	남자	8,676	264	267	282	380	576	869	758	730	597	648	664	656	647	496	394	229	157	57	9	2	-
2020	영등포구	신길6동	여자	9,048	253	276	201	291	589	985	764	666	572	644	719	723	737	552	388	317	221	105	40	9	1
2020	영등포구	신길7동	계	18,260	884	1,000	740	888	1,216	1,368	1,377	1,747	1,457	1,563	1,475	1,287	1,135	732	550	410	253	137	38	8	1
2020	영등포구	신길7동	남자	9,127	448	550	400	495	624	680	670	884	735	777	715	648	543	355	256	199	99	41	12	1	-
2020	영등포구	신길7동	여자	9,133	436	450	340	393	592	689	708	863	722	786	760	639	592	377	294	211	155	96	27	7	1
2020	영등포구	대림1동	계	13,575	361	329	348	522	873	1,206	859	869	862	1,071	1,119	1,260	1,119	891	760	599	327	143	49	9	1
